4.568161964416504,5.721350908279419,5.6640355587005615,5.762718439102173,5.759929418563843,5.649681806564331,5.549008846282959,4.7822253704071045,5.925330400466919,4.328787088394165
5.480391263961792,4.2944324016571045,5.299901008605957,5.7686381340026855,5.621758699417114,4.8694908618927,5.767972707748413,5.713906764984131,5.77827262878418,4.7347939014434814
5.525867700576782,4.6455018520355225,4.346655368804932,5.788161993026733,5.567755222320557,5.383478164672852,5.776597738265991,4.815153121948242,5.842081308364868,5.630223035812378
5.623743057250977,5.24397873878479,5.672607660293579,5.0732293128967285,5.590975999832153,5.81183648109436,5.556972026824951,5.040212392807007,5.658393383026123,5.661344528198242
5.4626734256744385,5.688427686691284,5.25992226600647,5.790741920471191,5.62040376663208,5.782789468765259,5.845206260681152,5.043034553527832,5.833467483520508,5.028464078903198
5.619643688201904,4.458730220794678,5.6285951137542725,5.747542858123779,5.570172548294067,5.801613807678223,5.8089683055877686,5.853060245513916,5.79665207862854,3.576974630355835
5.295420169830322,5.753765344619751,5.484418630599976,5.2273101806640625,5.654115915298462,5.8153228759765625,5.7852466106414795,5.782069206237793,5.852188348770142,3.8258073329925537
5.856278896331787,4.805457592010498,5.445987939834595,5.767436981201172,5.575296401977539,5.808082342147827,5.804918050765991,5.522021293640137,5.825655460357666,3.951178550720215
5.857900857925415,4.029876470565796,5.640715837478638,5.772642135620117,5.591763973236084,5.564450025558472,5.779882907867432,5.726874828338623,5.8496809005737305,4.494813919067383
5.793623685836792,5.733034610748291,5.939359664916992,5.118710517883301,5.5862884521484375,5.81416392326355,5.11989688873291,4.944803476333618,5.816220760345459,4.406658887863159
5.7733306884765625,4.948987722396851,5.6727776527404785,5.558671712875366,5.673820734024048,5.885253667831421,5.777388572692871,4.879009485244751,5.799933671951294,4.394347190856934
5.620880842208862,4.273133754730225,5.157171010971069,5.697965145111084,5.595341205596924,5.731473922729492,5.730374336242676,5.270084619522095,5.776063919067383,3.8814139366149902
5.944002389907837,5.2133262157440186,5.7056169509887695,5.716499090194702,5.626416206359863,5.799763202667236,5.7343127727508545,5.734049320220947,5.7816078662872314,5.6637444496154785
5.649932861328125,5.800583124160767,5.676398038864136,5.781720161437988,5.58976674079895,5.771941661834717,5.805516481399536,5.452049016952515,5.257503986358643,4.2661943435668945
4.835344314575195,4.875725030899048,4.66087007522583,5.787489891052246,5.697457551956177,5.666913747787476,5.817856788635254,5.7484705448150635,4.573379993438721,4.734194278717041
5.063328266143799,4.886538028717041,5.678349256515503,5.746285915374756,5.607680559158325,5.780482053756714,5.482754707336426,5.776401042938232,5.745239019393921,4.164541482925415
4.922968626022339,4.035762071609497,5.6401426792144775,5.790124177932739,4.168780326843262,5.712101459503174,5.770376443862915,5.7392027378082275,5.803438186645508,4.353307723999023
5.829086542129517,3.8544845581054688,5.66859245300293,5.70309591293335,5.381049871444702,5.749064683914185,4.680945873260498,5.422495126724243,5.819220542907715,5.014709711074829
5.840923070907593,5.422482967376709,5.682413578033447,5.6942830085754395,5.593498229980469,5.81003737449646,5.824366807937622,5.712735176086426,5.9949421882629395,5.352022886276245
5.479735374450684,5.7307188510894775,5.632311105728149,4.99378776550293,5.6245458126068115,5.795746326446533,5.139412879943848,4.592836380004883,5.66325569152832,5.403023958206177
