Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-10-14 09:00:00,Netherlands,Netherlands,NL,151.87,204.15,70.07,68.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 10:00:00,Netherlands,Netherlands,NL,155.74,208.99,69.3,67.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 11:00:00,Netherlands,Netherlands,NL,153.28,206.1,69.79,68.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 12:00:00,Netherlands,Netherlands,NL,145.36,196.5,71.36,69.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 13:00:00,Netherlands,Netherlands,NL,136.46,185.65,73.12,71.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 14:00:00,Netherlands,Netherlands,NL,124.84,171.29,75.42,73.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 15:00:00,Netherlands,Netherlands,NL,119.88,164.42,76.41,74.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 16:00:00,Netherlands,Netherlands,NL,153.05,201.43,70.44,68.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 17:00:00,Netherlands,Netherlands,NL,187.54,240.75,64.18,61.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 18:00:00,Netherlands,Netherlands,NL,195.06,249.5,63.39,60.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 19:00:00,Netherlands,Netherlands,NL,199.17,254.92,62.12,59.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 20:00:00,Netherlands,Netherlands,NL,200.85,257.11,61.7,58.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 21:00:00,Netherlands,Netherlands,NL,190.04,244.02,63.91,60.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 22:00:00,Netherlands,Netherlands,NL,164.64,213.56,69.02,64.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-14 23:00:00,Netherlands,Netherlands,NL,149.72,195.78,70.79,65.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 00:00:00,Netherlands,Netherlands,NL,145.31,190.34,71.35,66.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 01:00:00,Netherlands,Netherlands,NL,145.1,189.93,71.42,66.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 02:00:00,Netherlands,Netherlands,NL,142.82,186.81,71.93,67.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 03:00:00,Netherlands,Netherlands,NL,133.73,175.98,73.67,69.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 04:00:00,Netherlands,Netherlands,NL,137.33,180.01,73.06,68.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 05:00:00,Netherlands,Netherlands,NL,130.49,171.85,74.42,70.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 06:00:00,Netherlands,Netherlands,NL,137.97,181.17,73.2,69.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 07:00:00,Netherlands,Netherlands,NL,128.5,173.26,75.71,73.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 08:00:00,Netherlands,Netherlands,NL,120.17,165.64,76.95,74.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 09:00:00,Netherlands,Netherlands,NL,125.5,172.67,75.3,73.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 10:00:00,Netherlands,Netherlands,NL,133.74,182.69,73.68,71.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 11:00:00,Netherlands,Netherlands,NL,139.72,190.13,72.49,70.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 12:00:00,Netherlands,Netherlands,NL,143.97,195.32,71.67,69.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 13:00:00,Netherlands,Netherlands,NL,136.59,186.24,73.13,71.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 14:00:00,Netherlands,Netherlands,NL,127.34,174.8,75.4,73.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 15:00:00,Netherlands,Netherlands,NL,143.55,193.15,72.42,70.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 16:00:00,Netherlands,Netherlands,NL,211.66,272.06,60.12,57.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 17:00:00,Netherlands,Netherlands,NL,273.95,344.82,48.71,45.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 18:00:00,Netherlands,Netherlands,NL,305.84,382.48,43.71,40.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 19:00:00,Netherlands,Netherlands,NL,309.7,386.39,43.98,40.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 20:00:00,Netherlands,Netherlands,NL,323.57,401.97,42.8,38.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 21:00:00,Netherlands,Netherlands,NL,321.98,400.17,43.16,38.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 22:00:00,Netherlands,Netherlands,NL,312.8,387.58,46.46,41.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-15 23:00:00,Netherlands,Netherlands,NL,312.07,386.57,46.8,41.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 00:00:00,Netherlands,Netherlands,NL,316.66,392.22,45.96,39.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 01:00:00,Netherlands,Netherlands,NL,313.48,389.73,45.42,39.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 02:00:00,Netherlands,Netherlands,NL,302.05,375.59,48.4,41.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 03:00:00,Netherlands,Netherlands,NL,322.4,400.0,44.39,37.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 04:00:00,Netherlands,Netherlands,NL,339.72,427.68,34.77,27.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 05:00:00,Netherlands,Netherlands,NL,367.28,459.73,30.34,24.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 06:00:00,Netherlands,Netherlands,NL,385.37,477.1,30.54,25.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 07:00:00,Netherlands,Netherlands,NL,312.72,392.65,45.46,41.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 08:00:00,Netherlands,Netherlands,NL,247.06,318.12,56.74,53.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 09:00:00,Netherlands,Netherlands,NL,199.69,263.2,65.75,62.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 10:00:00,Netherlands,Netherlands,NL,164.86,224.57,70.42,67.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 11:00:00,Netherlands,Netherlands,NL,174.89,234.69,70.18,66.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 12:00:00,Netherlands,Netherlands,NL,174.93,237.27,67.53,64.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 13:00:00,Netherlands,Netherlands,NL,187.34,252.54,64.18,60.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 14:00:00,Netherlands,Netherlands,NL,222.3,294.22,56.28,53.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 15:00:00,Netherlands,Netherlands,NL,254.8,332.08,50.03,46.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 16:00:00,Netherlands,Netherlands,NL,324.5,412.6,36.24,32.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 17:00:00,Netherlands,Netherlands,NL,375.55,471.63,26.03,21.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 18:00:00,Netherlands,Netherlands,NL,360.97,454.07,28.86,23.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 19:00:00,Netherlands,Netherlands,NL,355.13,446.9,30.04,25.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 20:00:00,Netherlands,Netherlands,NL,352.19,443.25,30.24,25.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 21:00:00,Netherlands,Netherlands,NL,330.64,417.48,34.28,27.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 22:00:00,Netherlands,Netherlands,NL,328.43,410.67,38.58,31.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-16 23:00:00,Netherlands,Netherlands,NL,283.04,358.73,45.14,33.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 00:00:00,Netherlands,Netherlands,NL,246.11,316.31,51.1,37.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 01:00:00,Netherlands,Netherlands,NL,251.67,323.0,49.78,35.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 02:00:00,Netherlands,Netherlands,NL,264.26,337.78,47.52,36.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 03:00:00,Netherlands,Netherlands,NL,279.32,356.35,44.31,35.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 04:00:00,Netherlands,Netherlands,NL,310.03,393.23,38.15,32.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 05:00:00,Netherlands,Netherlands,NL,325.33,411.62,35.07,30.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 06:00:00,Netherlands,Netherlands,NL,324.61,410.0,35.5,31.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 07:00:00,Netherlands,Netherlands,NL,252.43,325.26,50.24,47.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 08:00:00,Netherlands,Netherlands,NL,167.92,226.35,66.99,64.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 09:00:00,Netherlands,Netherlands,NL,103.5,149.53,79.62,76.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 10:00:00,Netherlands,Netherlands,NL,79.42,120.67,84.39,81.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 11:00:00,Netherlands,Netherlands,NL,70.04,109.22,86.24,83.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 12:00:00,Netherlands,Netherlands,NL,69.95,109.07,86.28,83.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 13:00:00,Netherlands,Netherlands,NL,79.22,119.87,84.49,81.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 14:00:00,Netherlands,Netherlands,NL,105.1,150.94,79.23,76.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 15:00:00,Netherlands,Netherlands,NL,143.86,196.77,71.46,67.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 16:00:00,Netherlands,Netherlands,NL,207.45,269.91,58.87,54.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 17:00:00,Netherlands,Netherlands,NL,231.12,296.03,54.17,49.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 18:00:00,Netherlands,Netherlands,NL,220.75,283.0,56.33,52.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 19:00:00,Netherlands,Netherlands,NL,185.86,241.08,63.14,57.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 20:00:00,Netherlands,Netherlands,NL,149.41,197.13,70.53,64.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 21:00:00,Netherlands,Netherlands,NL,132.87,176.95,73.82,67.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 22:00:00,Netherlands,Netherlands,NL,112.74,152.22,77.81,68.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-17 23:00:00,Netherlands,Netherlands,NL,99.42,136.11,80.4,69.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 00:00:00,Netherlands,Netherlands,NL,88.46,122.51,82.48,70.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 01:00:00,Netherlands,Netherlands,NL,86.79,120.1,82.76,72.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 02:00:00,Netherlands,Netherlands,NL,86.42,119.31,82.81,71.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 03:00:00,Netherlands,Netherlands,NL,90.44,124.2,82.03,73.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 04:00:00,Netherlands,Netherlands,NL,104.01,140.72,79.37,71.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 05:00:00,Netherlands,Netherlands,NL,121.22,161.98,75.93,69.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 06:00:00,Netherlands,Netherlands,NL,134.56,178.0,73.37,68.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 07:00:00,Netherlands,Netherlands,NL,113.64,153.97,79.81,76.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 08:00:00,Netherlands,Netherlands,NL,76.85,113.59,86.42,83.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 09:00:00,Netherlands,Netherlands,NL,47.08,80.38,90.75,88.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 10:00:00,Netherlands,Netherlands,NL,44.62,77.78,91.22,88.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 11:00:00,Netherlands,Netherlands,NL,45.75,79.47,91.01,88.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 12:00:00,Netherlands,Netherlands,NL,45.55,79.33,91.1,88.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 13:00:00,Netherlands,Netherlands,NL,48.21,82.11,90.54,88.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 14:00:00,Netherlands,Netherlands,NL,53.64,87.62,89.83,87.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 15:00:00,Netherlands,Netherlands,NL,78.5,114.87,86.22,83.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 16:00:00,Netherlands,Netherlands,NL,108.2,145.57,81.18,77.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 17:00:00,Netherlands,Netherlands,NL,117.55,154.96,78.87,74.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 18:00:00,Netherlands,Netherlands,NL,102.41,137.33,80.92,76.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 19:00:00,Netherlands,Netherlands,NL,79.69,109.98,84.89,80.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 20:00:00,Netherlands,Netherlands,NL,73.49,102.28,85.69,81.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 21:00:00,Netherlands,Netherlands,NL,70.88,99.07,86.2,81.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 22:00:00,Netherlands,Netherlands,NL,76.07,105.68,85.01,78.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-18 23:00:00,Netherlands,Netherlands,NL,74.56,104.15,85.14,77.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 00:00:00,Netherlands,Netherlands,NL,84.49,116.52,83.08,73.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 01:00:00,Netherlands,Netherlands,NL,89.77,123.34,81.96,71.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 02:00:00,Netherlands,Netherlands,NL,92.09,126.18,81.57,69.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 03:00:00,Netherlands,Netherlands,NL,94.2,128.6,81.28,71.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 04:00:00,Netherlands,Netherlands,NL,99.44,135.25,80.19,70.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 05:00:00,Netherlands,Netherlands,NL,146.24,191.9,71.62,63.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 06:00:00,Netherlands,Netherlands,NL,190.73,245.19,63.76,57.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 07:00:00,Netherlands,Netherlands,NL,161.54,214.07,69.58,64.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 08:00:00,Netherlands,Netherlands,NL,133.01,183.36,74.61,71.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 09:00:00,Netherlands,Netherlands,NL,110.43,158.25,78.11,74.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 10:00:00,Netherlands,Netherlands,NL,116.55,165.62,77.27,74.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 11:00:00,Netherlands,Netherlands,NL,122.7,172.38,76.92,74.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 12:00:00,Netherlands,Netherlands,NL,119.27,168.55,76.99,73.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 13:00:00,Netherlands,Netherlands,NL,122.69,172.3,76.34,72.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 14:00:00,Netherlands,Netherlands,NL,130.37,180.7,75.4,71.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 15:00:00,Netherlands,Netherlands,NL,150.78,202.79,72.52,68.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 16:00:00,Netherlands,Netherlands,NL,201.9,258.88,63.06,57.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 17:00:00,Netherlands,Netherlands,NL,232.48,292.19,58.32,53.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 18:00:00,Netherlands,Netherlands,NL,212.67,268.67,61.77,56.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 19:00:00,Netherlands,Netherlands,NL,170.22,218.0,69.37,62.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 20:00:00,Netherlands,Netherlands,NL,153.02,197.14,72.78,67.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 21:00:00,Netherlands,Netherlands,NL,130.25,169.14,77.85,72.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 22:00:00,Netherlands,Netherlands,NL,105.76,140.63,80.97,75.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-19 23:00:00,Netherlands,Netherlands,NL,84.61,116.05,83.37,76.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 00:00:00,Netherlands,Netherlands,NL,80.95,111.83,84.0,77.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 01:00:00,Netherlands,Netherlands,NL,77.05,107.2,84.68,78.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 02:00:00,Netherlands,Netherlands,NL,77.66,107.7,84.57,78.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 03:00:00,Netherlands,Netherlands,NL,75.95,105.86,84.95,79.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 04:00:00,Netherlands,Netherlands,NL,81.28,112.68,83.9,78.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 05:00:00,Netherlands,Netherlands,NL,110.99,148.59,78.13,73.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 06:00:00,Netherlands,Netherlands,NL,134.69,175.54,75.57,71.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 07:00:00,Netherlands,Netherlands,NL,120.71,161.03,79.32,76.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 08:00:00,Netherlands,Netherlands,NL,102.29,142.6,82.06,79.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 09:00:00,Netherlands,Netherlands,NL,93.9,133.94,83.33,80.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 10:00:00,Netherlands,Netherlands,NL,86.91,126.15,84.52,82.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 11:00:00,Netherlands,Netherlands,NL,82.63,121.58,85.24,82.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 12:00:00,Netherlands,Netherlands,NL,83.67,123.08,85.0,82.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 13:00:00,Netherlands,Netherlands,NL,88.43,129.19,84.09,81.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 14:00:00,Netherlands,Netherlands,NL,95.72,138.9,82.17,78.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 15:00:00,Netherlands,Netherlands,NL,120.48,167.39,78.06,73.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 16:00:00,Netherlands,Netherlands,NL,183.67,238.39,66.84,60.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 17:00:00,Netherlands,Netherlands,NL,158.69,206.13,70.52,64.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 18:00:00,Netherlands,Netherlands,NL,157.66,203.0,72.1,67.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 19:00:00,Netherlands,Netherlands,NL,146.71,189.59,74.74,69.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 20:00:00,Netherlands,Netherlands,NL,131.09,171.25,77.05,71.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 21:00:00,Netherlands,Netherlands,NL,120.14,158.34,79.43,72.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 22:00:00,Netherlands,Netherlands,NL,108.55,144.87,80.93,74.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-20 23:00:00,Netherlands,Netherlands,NL,102.08,137.77,80.77,70.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 00:00:00,Netherlands,Netherlands,NL,108.48,145.4,79.35,65.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 01:00:00,Netherlands,Netherlands,NL,94.9,129.18,81.45,69.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 02:00:00,Netherlands,Netherlands,NL,90.07,123.61,82.26,69.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 03:00:00,Netherlands,Netherlands,NL,86.76,119.7,82.83,71.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 04:00:00,Netherlands,Netherlands,NL,81.53,113.15,83.97,74.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 05:00:00,Netherlands,Netherlands,NL,84.4,116.29,83.46,74.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 06:00:00,Netherlands,Netherlands,NL,80.33,111.17,84.61,75.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 07:00:00,Netherlands,Netherlands,NL,65.8,97.43,87.25,78.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 08:00:00,Netherlands,Netherlands,NL,47.98,79.76,90.55,83.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 09:00:00,Netherlands,Netherlands,NL,45.2,77.52,91.06,85.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 10:00:00,Netherlands,Netherlands,NL,43.03,75.43,91.5,87.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 11:00:00,Netherlands,Netherlands,NL,41.33,73.43,91.83,87.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 12:00:00,Netherlands,Netherlands,NL,41.02,73.01,91.9,87.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 13:00:00,Netherlands,Netherlands,NL,44.3,76.65,91.25,86.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 14:00:00,Netherlands,Netherlands,NL,50.59,83.4,90.08,84.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-10-21 15:00:00,Netherlands,Netherlands,NL,65.85,100.25,87.16,81.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
